schoolid,schoolname,cohort,lt_emp,bar_ftlt,bar_ftst,bar_ptlt,bar_ptst,bar_emp,jda_ftlt,jda_ftst,jda_ptlt,jda_ptst,jda_emp,prof_ftlt,prof_ftst,prof_ptlt,prof_ptst,prof_emp,nprof_ftlt,nprof_ftst,nprof_ptlt,nprof_ptst,nprof_emp,undet_ftlt,undet_ftst,undet_ptlt,undet_ptst,undet_emp,gradsch_ft,unemp_def,unemp_ns,unemp_seek,emp_stat_unk,total_grads,fundbar_ftlt,fundbar_ftst,fundbar_ptlt,fundbar_ptst,fundbar_emp,lawfund_lt,lawfund_st,fundjda_ftlt,fundjda_ftst,fundjda_ptlt,fundjda_ptst,fundjda_emp,fundprof_ftlt,fundprof_ftst,fundprof_ptlt,fundprof_ptst,fundprof_emp,fundnprof_ftlt,fundnprof_ftst,fundnprof_ptlt,fundnprof_ptst,fundnprof_emp,funded_ftlt,funded_ftst,funded_ptlt,funded_ptst,funded_emp,solo_ftlt,solo_ftst,solo_ptlt,solo_ptst,solo_emp,solo_lt,solo_st,sz_2_10_ftlt,sz_2_10_ftst,sz_2_10_ptlt,sz_2_10_ptst,sz_2_10_emp,sz_2_10_lt,sz_2_10_st,sz_11_25_ftlt,sz_11_25_ftst,sz_11_25_ptlt,sz_11_25_ptst,sz_11_25_emp,sz_11_25_lt,sz_11_25_st,sz_26_50_ftlt,sz_26_50_ftst,sz_26_50_ptlt,sz_26_50_ptst,sz_26_50_emp,sz_26_50_lt,sz_26_50_st,sz_51_100_ftlt,sz_51_100_ftst,sz_51_100_ptlt,sz_51_100_ptst,sz_51_100_emp,sz_51_100_lt,sz_51_100_st,sz_101_250_ftlt,sz_101_250_ftst,sz_101_250_ptlt,sz_101_250_ptst,sz_101_250_emp,sz_101_250_lt,sz_101_250_st,sz_251_500_ftlt,sz_251_500_ftst,sz_251_500_ptlt,sz_251_500_ptst,sz_251_500_emp,sz_251_500_lt,sz_251_500_st,sz_501up_ftlt,sz_501up_ftst,sz_501up_ptlt,sz_501up_ptst,sz_501up_emp,sz_501up_lt,sz_501up_st,sz_unk_ftlt,sz_unk_ftst,sz_unk_ptlt,sz_unk_ptst,sz_unk_emp,sz_unk_lt,sz_unk_st,bsind_ftlt,bsind_ftst,bsind_ptlt,bsind_ptst,bsind_emp,bsind_lt,bsind_st,gov_ftlt,gov_ftst,gov_ptlt,gov_ptst,gov_emp,gov_lt,gov_st,pub_ftlt,pub_ftst,pub_ptlt,pub_ptst,pub_emp,pub_lt,pub_st,fedclk_ftlt,fedclk_ftst,fedclk_ptlt,fedclk_ptst,fedclk_emp,fedclk_lt,fedclk_st,locclk_ftlt,locclk_ftst,locclk_ptlt,locclk_ptst,locclk_emp,locclk_lt,locclk_st,othclk_ftlt,othclk_ftst,othclk_ptlt,othclk_ptst,othclk_emp,acad_ftlt,acad_ftst,acad_ptlt,acad_ptst,acad_emp,acad_lt,acad_st,unk_ftlt,unk_ftst,unk_ptlt,unk_ptst,unk_emp,total_ftlt,total_ftst,total_ptlt,total_ptst,total_emp_type,total_lt,total_st,state_emp1,state_emp1_num,state_emp2,state_emp2_num,state_emp3,state_emp3_num,foreign_emp_num
00302400,Case Western Reserve University,2017,,83,2,1,0,86,15,1,0,4,20,1,2,0,2,5,0,0,1,5,6,0,0,0,1,1,3,0,1,9,1,138,0,0,0,2,2,,,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,,,21,0,0,0,21,,,4,0,0,0,4,,,7,0,0,0,7,,,7,0,0,0,7,,,7,0,0,0,7,,,2,0,0,0,2,,,9,1,0,0,10,,,0,0,0,3,3,,,10,3,2,6,21,,,16,1,0,4,21,,,6,0,0,3,9,,,3,0,0,0,3,,,5,0,0,0,5,,,0,0,0,0,0,2,0,0,2,4,,,0,0,0,0,0,99,5,2,18,124,,,OH,59,MI,7,NY,6,4
00303200,Cleveland State University,2010,130,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,14,8,178,,,,,,1,0,,,,,,,,,,,,,,,,,,,,1,,,,,11,11,0,,,,,35,34,1,,,,,6,4,2,,,,,1,1,0,,,,,3,3,0,,,,,8,8,0,,,,,3,3,0,,,,,2,2,0,,,,,3,2,1,,,,,42,28,14,,,,,22,22,0,,,,,4,4,0,,,,,4,3,1,,,,,3,3,0,,,,,,,,,,2,2,0,,,,,0,,,,,149,130,19,OH,143,VA,2,ID,1,1
00303200,Cleveland State University,2011,,93,3,7,1,104,27,1,1,0,29,17,1,0,0,18,3,1,1,0,5,0,0,0,0,1,4,0,0,23,1,185,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,0,0,0,11,,,30,2,8,0,40,,,7,0,0,0,7,,,6,0,0,0,6,,,5,0,0,0,5,,,12,0,0,0,12,,,1,0,0,0,1,,,7,0,0,0,7,,,0,0,0,0,0,,,32,3,1,1,37,,,20,0,0,0,20,,,4,0,0,0,4,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,1,0,0,0,1,,,2,1,0,0,4,140,6,9,1,157,,,OH,144,DC,3,IL,2,1
00303200,Cleveland State University,2012,,86,5,5,0,96,20,0,7,3,30,21,0,0,0,21,1,0,5,0,6,0,0,0,0,0,3,0,1,19,0,176,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,,,23,1,5,0,29,,,12,0,1,0,13,,,3,0,0,0,3,,,0,0,0,0,0,,,6,0,0,0,6,,,2,0,0,0,2,,,5,0,0,0,5,,,3,0,0,0,3,,,34,4,7,0,45,,,21,0,2,1,24,,,5,0,1,2,8,,,0,0,0,0,0,,,2,0,0,0,2,,,0,0,0,0,0,2,0,1,0,3,,,0,0,0,0,0,128,5,17,3,153,,,OH,126,PA,6,MI,3,0
00303200,Cleveland State University,2013,,76,3,2,0,81,31,1,6,3,41,4,1,0,0,5,2,0,4,0,6,0,0,0,0,0,0,1,1,22,2,159,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,,,31,2,3,2,38,,,6,0,0,0,6,,,5,0,0,0,5,,,2,0,0,0,2,,,4,0,0,0,4,,,5,0,0,0,5,,,2,0,0,0,2,,,0,1,0,0,1,,,28,2,4,1,35,,,21,0,0,0,21,,,2,0,2,0,4,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,113,5,12,3,133,,,OH,116,NY,4,DC,2,1
00303200,Cleveland State University,2014,,74,0,9,1,84,29,1,7,0,37,1,0,3,0,4,2,0,0,0,2,0,0,0,0,0,2,1,2,18,1,151,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,,,25,0,7,0,32,,,10,0,0,0,10,,,3,0,0,0,3,,,2,0,0,0,2,,,9,0,0,0,9,,,2,0,0,0,2,,,2,0,0,0,2,,,4,0,2,0,6,,,28,1,4,1,34,,,12,0,3,0,15,,,2,0,1,0,3,,,1,0,0,0,1,,,2,0,0,0,2,,,1,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,106,1,19,1,128,,,OH,104,NY,6,CO,2,0
00303200,Cleveland State University,2015,,57,1,3,0,61,15,1,2,1,19,3,0,2,0,5,1,0,3,0,4,0,0,0,0,0,1,1,1,16,1,109,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,,,15,0,2,0,17,,,6,0,0,0,6,,,0,0,0,0,0,,,3,0,0,0,3,,,4,0,0,0,4,,,1,0,0,0,1,,,4,0,0,0,4,,,2,0,0,0,2,,,24,2,3,1,30,,,13,0,1,0,14,,,1,0,2,0,3,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,76,2,10,1,89,,,OH,81,DC,1,FL,1,0
00303200,Cleveland State University,2016,,61,1,3,1,66,17,0,4,0,21,8,1,0,1,10,1,0,2,0,3,0,0,0,0,0,0,1,1,13,2,117,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,21,1,5,1,28,,,8,0,1,0,9,,,6,0,0,0,6,,,4,0,0,0,4,,,8,0,0,0,8,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,,,20,0,2,0,22,,,13,1,0,0,14,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,1,1,87,2,9,2,100,,,OH,97,NY,1,NC,1,0
00303200,Cleveland State University,2017,,61,0,1,1,63,15,0,9,1,25,3,0,1,0,4,2,1,2,0,5,0,0,0,0,0,1,0,0,18,1,117,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,,,19,0,5,1,25,,,5,0,2,0,7,,,5,0,0,0,5,,,4,0,0,0,4,,,7,0,0,0,7,,,1,0,0,0,1,,,3,0,0,0,3,,,0,0,0,0,0,,,13,1,2,1,17,,,19,0,2,0,21,,,1,0,0,0,1,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,81,1,13,2,97,,,OH,89,VA,3,MI,1,1
00308900,Ohio Northern University,2010,70,,,,,,,,,,,,,,,,,,,,,,,,,,5,,0,5,15,100,,,,,,2,0,,,,,,,,,,,,,,,,,,,,2,,,,,3,3,0,,,,,22,22,0,,,,,1,1,0,,,,,1,1,0,,,,,0,0,0,,,,,0,0,0,,,,,0,0,0,,,,,1,1,0,,,,,14,14,0,,,,,7,6,1,,,,,16,15,1,,,,,1,1,0,,,,,1,0,1,,,,,1,0,1,,,,,,,,,,2,1,1,,,,,5,,,,,75,65,5,OH,36,NY,6,PA,6,0
00308900,Ohio Northern University,2011,,55,1,2,2,60,2,3,0,0,5,8,1,0,1,10,3,0,0,0,3,0,1,0,0,1,1,0,0,12,5,97,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,0,0,1,2,,,18,1,0,0,19,,,0,0,0,1,1,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,12,0,1,0,13,,,17,3,0,0,20,,,11,0,1,0,12,,,2,0,0,0,2,,,1,0,0,0,1,,,4,0,0,0,4,,,0,0,0,0,0,0,2,0,1,3,,,0,0,0,0,0,68,6,2,3,79,,,OH,44,IN,4,PA,3,2
00308900,Ohio Northern University,2012,,57,5,2,0,64,7,1,0,0,8,2,1,0,0,3,1,0,0,0,1,0,0,0,0,0,2,1,1,12,4,96,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,,,16,0,1,0,17,,,4,0,0,0,4,,,0,0,0,0,0,,,0,0,0,0,0,,,2,0,0,0,2,,,0,0,0,0,0,,,1,0,0,0,1,,,7,1,0,0,8,,,12,1,0,0,13,,,20,0,1,0,21,,,2,1,0,0,3,,,0,2,0,0,2,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,67,7,2,0,76,,,OH,38,PA,10,CO,3,0
00308900,Ohio Northern University,2013,,64,4,0,0,68,8,0,0,0,8,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,15,1,96,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,,,27,0,0,0,27,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,2,0,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,9,0,0,0,9,,,11,2,0,0,13,,,10,0,0,0,10,,,2,1,0,0,3,,,0,0,0,0,0,,,2,1,0,0,3,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,74,4,0,0,78,,,OH,27,IN,9,PA,9,0
00308900,Ohio Northern University,2014,,44,2,1,1,48,11,0,0,2,13,2,0,0,0,2,0,0,0,10,10,1,0,0,0,1,0,1,1,15,3,94,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,22,1,0,0,23,,,0,0,0,0,0,,,2,0,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,10,1,0,13,24,,,11,0,1,0,12,,,0,0,0,0,0,,,2,0,0,0,2,,,5,0,0,0,5,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,58,2,1,13,74,,,OH,36,PA,7,IN,6,0
00308900,Ohio Northern University,2015,,26,2,0,1,29,6,1,2,0,9,5,0,0,0,5,3,1,0,3,7,0,0,0,0,0,1,1,0,11,0,63,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,,,11,2,0,0,13,,,3,0,0,0,3,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,6,2,0,4,12,,,7,0,0,0,7,,,1,0,0,0,1,,,0,0,0,0,0,,,2,0,0,0,2,,,0,0,0,0,0,1,0,0,0,1,,,4,0,1,0,5,40,4,2,4,50,,,OH,18,IN,6,PA,6,1
00308900,Ohio Northern University,2016,,35,0,0,1,36,10,2,1,0,13,3,1,0,2,6,1,0,1,0,2,0,0,0,0,0,3,1,1,5,5,72,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,12,0,0,0,12,,,3,0,0,1,4,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,1,0,0,0,1,,,14,3,1,0,18,,,11,0,0,0,11,,,0,0,1,0,1,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,0,0,0,2,2,,,0,0,0,0,0,49,3,2,3,57,,,OH,31,NY,5,WV,4,1
00308900,Ohio Northern University,2017,,37,0,0,0,37,3,0,2,0,5,2,0,0,1,3,1,0,1,0,2,0,0,0,0,0,0,1,3,1,0,52,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,11,0,0,0,11,,,1,0,0,0,1,,,2,0,0,0,2,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,4,0,3,1,8,,,10,0,0,0,10,,,2,0,0,0,2,,,1,0,0,0,1,,,4,0,0,0,4,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,43,0,3,1,47,,,OH,14,NY,4,PA,4,0
00309000,Ohio State University,2010,150,,,,,,,,,,,,,,,,,,,,,,,,,,9,,13,1,0,202,,,,,,4,13,,,,,,,,,,,,,,,,,,,,17,,,,,3,3,0,,,,,23,23,0,,,,,7,6,1,,,,,8,8,0,,,,,4,4,0,,,,,4,4,0,,,,,7,7,0,,,,,14,14,0,,,,,4,3,1,,,,,36,27,9,,,,,39,34,5,,,,,6,1,5,,,,,7,7,0,,,,,3,3,0,,,,,,,,,,14,6,8,,,,,0,,,,,179,150,29,OH,109,DC,11,IL,9,3
00309000,Ohio State University,2011,,135,8,8,5,156,27,4,5,9,45,5,1,3,1,10,1,0,0,1,2,0,0,0,0,0,6,0,4,5,3,231,,,,,,,,,,,,,,,,,,,,,,,0,2,0,10,12,1,0,0,0,1,,,28,3,4,1,36,,,4,0,2,0,6,,,9,0,0,0,9,,,7,0,0,0,7,,,9,0,0,0,9,,,10,0,0,0,10,,,14,0,0,0,14,,,1,0,0,0,1,,,40,8,5,3,56,,,27,1,5,3,36,,,4,1,0,3,8,,,9,0,0,1,10,,,3,0,0,0,3,,,0,0,0,0,0,2,0,0,5,7,,,0,0,0,0,0,168,13,16,16,213,,,OH,141,DC,8,NY,6,3
00309000,Ohio State University,2012,,127,11,7,3,148,33,1,6,6,46,6,1,0,0,7,1,0,0,0,1,0,0,0,1,1,5,4,5,4,1,222,0,9,1,2,12,,,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,9,1,8,18,2,0,0,0,2,,,22,1,2,2,27,,,7,3,0,0,10,,,8,0,0,0,8,,,6,0,0,0,6,,,10,0,0,0,10,,,8,0,0,0,8,,,7,0,0,0,7,,,0,0,0,0,0,,,43,1,4,0,48,,,34,1,4,2,41,,,8,5,3,2,18,,,6,0,0,0,6,,,4,0,0,0,4,,,0,0,0,0,0,2,2,0,3,7,,,0,0,0,1,1,167,13,13,10,203,,,OH,137,DC,9,NY,9,4
00309000,Ohio State University,2013,,139,3,5,8,155,40,4,2,5,51,0,0,4,0,4,1,0,0,0,1,0,0,0,0,0,3,3,3,3,2,225,2,3,0,7,12,,,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,2,4,0,12,18,6,1,0,0,7,,,16,0,3,4,23,,,7,0,0,0,7,,,5,0,0,0,5,,,4,0,0,0,4,,,7,0,0,0,7,,,15,0,0,0,15,,,16,0,0,0,16,,,1,0,0,0,1,,,48,2,3,4,57,,,32,1,2,0,35,,,11,2,1,1,15,,,10,0,0,0,10,,,1,0,0,0,1,,,0,0,0,0,0,1,1,2,4,8,,,0,0,0,0,0,180,7,11,13,211,,,OH,162,CA,7,NY,6,1
00309000,Ohio State University,2014,,155,5,3,5,168,32,1,0,2,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,210,3,2,0,3,8,,,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,5,2,0,5,12,1,1,2,1,5,,,24,0,0,3,27,,,7,0,0,0,7,,,8,0,0,0,8,,,8,1,0,0,9,,,12,0,0,0,12,,,13,0,0,0,13,,,12,0,0,0,12,,,0,0,0,0,0,,,52,1,1,0,54,,,31,2,1,0,34,,,7,0,0,0,7,,,4,1,1,0,6,,,4,0,0,0,4,,,0,0,0,0,0,4,0,0,2,6,,,0,0,0,0,0,187,6,4,7,204,,,OH,149,NY,7,DC,6,0
00309000,Ohio State University,2015,,132,1,7,1,141,19,0,1,0,20,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,176,2,2,0,1,5,,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,3,7,1,0,0,0,1,,,16,0,2,1,19,,,9,0,0,0,9,,,6,0,0,0,6,,,5,0,0,0,5,,,8,0,0,0,8,,,7,0,0,0,7,,,17,0,0,0,17,,,0,0,0,0,0,,,44,0,2,1,47,,,24,2,5,0,31,,,7,0,0,0,7,,,4,0,0,0,4,,,3,0,0,0,3,,,1,1,0,0,2,2,0,1,2,5,,,0,0,0,0,0,154,3,10,4,171,,,OH,136,IL,5,TX,5,0
00309000,Ohio State University,2016,,137,1,4,0,142,20,0,1,0,21,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,2,0,0,1,0,179,3,1,0,1,5,,,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,1,0,6,10,2,0,0,0,2,,,23,0,3,1,27,,,7,0,0,0,7,,,5,0,0,0,5,,,2,0,0,0,2,,,14,0,0,0,14,,,7,0,0,0,7,,,19,0,0,0,19,,,0,0,0,0,0,,,40,1,1,1,43,,,22,1,1,0,24,,,9,0,0,0,9,,,6,0,0,0,6,,,2,0,0,0,2,,,0,0,0,0,0,4,0,0,5,9,,,0,0,0,0,0,162,2,5,7,176,,,OH,141,CA,7,FL,5,3
00309000,Ohio State University,2017,,126,3,1,0,130,16,0,2,0,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,165,4,0,0,1,5,,,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,1,0,0,0,1,,,19,1,1,0,21,,,7,0,0,0,7,,,2,0,0,0,2,,,6,0,0,0,6,,,5,0,0,0,5,,,9,0,0,0,9,,,21,0,0,0,21,,,0,0,0,0,0,,,33,1,0,0,34,,,25,1,2,1,29,,,15,0,0,0,15,,,4,0,0,0,4,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,3,3,,,0,0,0,0,0,147,3,3,4,157,,,OH,125,DC,4,CO,3,1
00312300,University of Akron,2010,96,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,5,0,134,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,5,4,1,,,,,26,22,4,,,,,6,6,0,,,,,3,3,0,,,,,4,3,1,,,,,1,1,0,,,,,1,0,1,,,,,3,2,1,,,,,0,0,0,,,,,31,23,8,,,,,21,18,3,,,,,7,5,2,,,,,0,0,0,,,,,7,5,2,,,,,,,,,,6,2,4,,,,,2,,,,,123,94,27,OH,102,PA,4,VA,4,0
00312300,University of Akron,2011,,64,1,3,0,68,17,0,0,0,17,9,0,0,0,9,9,0,1,1,11,0,0,0,0,0,0,0,5,6,0,116,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,0,0,0,6,,,20,0,1,0,21,,,2,0,0,0,2,,,4,0,0,0,4,,,5,0,0,0,5,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,31,1,1,1,34,,,19,0,1,0,20,,,2,0,0,0,2,,,1,0,0,0,1,,,5,0,1,0,6,,,0,0,0,0,0,3,0,0,0,3,,,0,0,0,0,0,99,1,4,1,105,,,OH,82,NY,5,PA,4,2
00312300,University of Akron,2012,,65,1,6,2,74,31,2,3,1,37,8,1,3,0,12,2,0,0,0,2,1,0,0,0,1,3,0,3,7,0,139,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,,,22,0,3,0,25,,,9,0,1,0,10,,,2,1,0,0,3,,,2,0,0,0,2,,,4,0,0,0,4,,,2,0,0,0,2,,,1,0,0,0,1,,,0,0,1,0,1,,,36,0,1,0,37,,,16,1,2,0,19,,,0,1,1,2,4,,,0,0,0,0,0,,,3,0,0,0,3,,,0,0,1,0,1,2,1,1,1,5,,,2,0,1,0,3,107,4,12,3,126,,,OH,100,TX,4,MO,3,0
00312300,University of Akron,2013,,86,0,12,0,98,21,0,4,0,25,18,0,3,1,22,0,0,3,0,3,0,0,0,0,0,1,1,2,8,6,166,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,,,30,0,8,0,38,,,11,0,0,0,11,,,8,0,0,0,8,,,3,0,0,0,3,,,1,0,0,0,1,,,2,0,0,0,2,,,2,0,0,0,2,,,3,0,0,0,3,,,35,0,4,0,39,,,18,0,5,0,23,,,2,0,1,0,3,,,0,0,0,0,0,,,0,0,1,0,1,,,0,0,0,0,0,1,0,1,1,3,,,0,0,2,0,2,125,0,22,1,148,,,OH,122,NY,4,DC,2,2
00312300,University of Akron,2014,,66,0,2,1,69,25,0,5,0,30,5,1,3,0,9,2,1,1,0,4,0,0,0,0,0,1,2,0,9,2,126,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,,,16,0,3,0,19,,,8,0,1,0,9,,,5,0,0,0,5,,,3,0,0,0,3,,,1,0,0,0,1,,,1,0,0,0,1,,,1,0,0,0,1,,,4,0,0,0,4,,,25,1,4,1,31,,,25,0,1,0,26,,,2,0,1,0,3,,,0,0,0,0,0,,,0,0,1,0,1,,,0,0,0,0,0,2,0,0,0,2,,,0,1,0,0,1,98,2,11,1,112,,,OH,88,TX,3,IL,2,0
00312300,University of Akron,2015,,73,1,8,3,85,17,3,2,1,23,7,0,4,1,12,0,0,4,0,4,0,0,0,0,0,4,0,2,8,4,142,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,5,,,25,1,6,1,33,,,6,0,0,0,6,,,3,0,0,0,3,,,3,0,0,0,3,,,9,0,0,0,9,,,2,0,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,22,3,6,1,32,,,19,0,2,2,23,,,0,0,2,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,1,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,97,4,18,5,124,,,OH,105,PA,6,CA,2,0
00312300,University of Akron,2016,,58,2,8,2,70,20,0,5,1,26,4,0,1,0,5,4,0,0,0,4,0,0,0,0,0,1,0,1,9,8,124,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,6,,,18,0,6,0,24,,,10,0,2,0,12,,,4,0,1,0,5,,,3,0,0,0,3,,,3,0,0,0,3,,,2,0,0,0,2,,,1,0,0,0,1,,,0,0,0,0,0,,,20,0,2,0,22,,,16,0,1,2,19,,,2,0,0,0,2,,,1,0,0,0,1,,,1,1,0,1,3,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,86,2,14,3,105,,,OH,92,FL,2,NY,2,0
00312300,University of Akron,2017,,71,1,3,1,76,15,0,2,1,18,5,1,1,0,7,2,0,0,1,3,0,0,1,1,2,1,1,1,7,4,120,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,23,0,0,1,24,,,8,0,0,0,8,,,10,0,0,0,10,,,5,0,0,0,5,,,3,0,0,0,3,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,1,0,1,,,22,1,3,2,28,,,12,0,1,0,13,,,2,0,2,1,5,,,0,0,0,0,0,,,3,0,0,0,3,,,0,0,0,0,0,1,1,0,0,2,,,0,0,0,0,0,93,2,7,4,106,,,OH,98,DC,2,KY,1,0
00312500,University of Cincinnati,2010,76,,,,,,,,,,,,,,,,,,,,,,,,,,6,,2,7,2,129,,,,,,0,10,,,,,,,,,,,,,,,,,,,,10,,,,,3,1,1,,,,,11,10,1,,,,,6,3,3,,,,,4,4,0,,,,,6,4,1,,,,,1,1,0,,,,,3,3,0,,,,,1,1,0,,,,,2,1,1,,,,,19,11,7,,,,,18,18,0,,,,,8,7,1,,,,,6,6,0,,,,,4,4,0,,,,,,,,,,19,2,16,,,,,1,,,,,112,76,31,OH,85,KY,5,DC,4,1
00312500,University of Cincinnati,2011,,64,3,1,5,73,17,3,1,3,24,2,0,1,2,5,1,0,2,0,3,0,0,0,0,1,1,0,1,9,3,120,,,,,,,,,,,,,,,,,,,,,,,0,1,0,5,6,6,0,1,0,7,,,9,0,1,0,10,,,6,0,0,0,6,,,4,0,0,0,4,,,2,0,0,0,2,,,2,0,0,0,2,,,7,0,0,0,7,,,6,0,0,0,6,,,0,1,0,0,1,,,15,4,2,2,23,,,16,0,0,0,16,,,7,0,0,0,7,,,0,0,0,0,0,,,3,0,0,0,3,,,0,0,0,0,0,1,1,1,8,11,,,0,0,0,0,1,84,6,5,10,106,,,OH,75,KY,5,DC,4,1
00312500,University of Cincinnati,2012,,74,1,5,8,88,15,1,2,1,19,5,0,1,0,6,2,0,4,0,6,0,0,0,0,0,2,2,2,15,0,140,0,0,0,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,1,,,19,0,2,2,23,,,9,0,0,0,9,,,4,0,1,1,6,,,3,0,0,0,3,,,2,0,0,0,2,,,12,0,0,0,12,,,0,0,0,0,0,,,0,0,0,0,0,,,18,2,6,0,26,,,17,0,1,0,18,,,7,0,1,0,8,,,0,0,0,0,0,,,3,0,0,0,3,,,0,0,0,0,0,1,0,1,6,8,,,0,0,0,0,0,96,2,12,9,119,,,OH,89,KY,5,IN,3,2
